il,ilce,ilce-il,yil,ay,ay-isim,satis
Zonguldak,Merkez,Merkez (Zonguldak),2020,4,Nisan,24
Adana,Ceyhan,Ceyhan (Adana),2020,5,Mayıs,76
Adana,Çukurova,Çukurova (Adana),2020,5,Mayıs,445
Adana,Karataş,Karataş (Adana),2020,5,Mayıs,24
Adana,Kozan,Kozan (Adana),2020,5,Mayıs,57
Adana,Sarıçam,Sarıçam (Adana),2020,5,Mayıs,334
Adana,Seyhan,Seyhan (Adana),2020,5,Mayıs,479
Adana,Yumurtalık,Yumurtalık (Adana),2020,5,Mayıs,30
Adana,Yüreğir,Yüreğir (Adana),2020,5,Mayıs,101
Adıyaman,Besni,Besni (Adıyaman),2020,5,Mayıs,57
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2020,5,Mayıs,23
Adıyaman,Kahta,Kahta (Adıyaman),2020,5,Mayıs,23
Adıyaman,Merkez,Merkez (Adıyaman),2020,5,Mayıs,205
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2020,5,Mayıs,26
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2020,5,Mayıs,315
Ağrı,Merkez,Merkez (Ağrı),2020,5,Mayıs,41
Aksaray,Merkez,Merkez (Aksaray),2020,5,Mayıs,267
Amasya,Merkez,Merkez (Amasya),2020,5,Mayıs,113
Amasya,Merzifon,Merzifon (Amasya),2020,5,Mayıs,68
Amasya,Suluova,Suluova (Amasya),2020,5,Mayıs,24
Ankara,Akyurt,Akyurt (Ankara),2020,5,Mayıs,43
Ankara,Altındağ,Altındağ (Ankara),2020,5,Mayıs,368
Ankara,Ayaş,Ayaş (Ankara),2020,5,Mayıs,22
Ankara,Beypazarı,Beypazarı (Ankara),2020,5,Mayıs,42
Ankara,Çankaya,Çankaya (Ankara),2020,5,Mayıs,811
Ankara,Çubuk,Çubuk (Ankara),2020,5,Mayıs,77
Ankara,Elmadağ,Elmadağ (Ankara),2020,5,Mayıs,43
Ankara,Etimesgut,Etimesgut (Ankara),2020,5,Mayıs,605
Ankara,Gölbaşı,Gölbaşı (Ankara),2020,5,Mayıs,133
Ankara,Kahramankazan,Kahramankazan (Ankara),2020,5,Mayıs,43
Ankara,Keçiören,Keçiören (Ankara),2020,5,Mayıs,729
Ankara,Mamak,Mamak (Ankara),2020,5,Mayıs,654
Ankara,Polatlı,Polatlı (Ankara),2020,5,Mayıs,101
Ankara,Pursaklar,Pursaklar (Ankara),2020,5,Mayıs,167
Ankara,Sincan,Sincan (Ankara),2020,5,Mayıs,468
Ankara,Yenimahalle,Yenimahalle (Ankara),2020,5,Mayıs,588
Antalya,Aksu,Aksu (Antalya),2020,5,Mayıs,36
Antalya,Alanya,Alanya (Antalya),2020,5,Mayıs,300
Antalya,Demre,Demre (Antalya),2020,5,Mayıs,24
Antalya,Döşemealtı,Döşemealtı (Antalya),2020,5,Mayıs,65
Antalya,Finike,Finike (Antalya),2020,5,Mayıs,44
Antalya,Kepez,Kepez (Antalya),2020,5,Mayıs,722
Antalya,Konyaaltı,Konyaaltı (Antalya),2020,5,Mayıs,196
Antalya,Korkuteli,Korkuteli (Antalya),2020,5,Mayıs,82
Antalya,Kumluca,Kumluca (Antalya),2020,5,Mayıs,50
Antalya,Manavgat,Manavgat (Antalya),2020,5,Mayıs,93
Antalya,Muratpaşa,Muratpaşa (Antalya),2020,5,Mayıs,441
Antalya,Serik,Serik (Antalya),2020,5,Mayıs,63
Artvin,Arhavi,Arhavi (Artvin),2020,5,Mayıs,20
Artvin,Hopa,Hopa (Artvin),2020,5,Mayıs,28
Artvin,Merkez,Merkez (Artvin),2020,5,Mayıs,23
Aydın,Çine,Çine (Aydın),2020,5,Mayıs,21
Aydın,Didim,Didim (Aydın),2020,5,Mayıs,151
Aydın,Efeler,Efeler (Aydın),2020,5,Mayıs,296
Aydın,İncirliova,İncirliova (Aydın),2020,5,Mayıs,48
Aydın,Köşk,Köşk (Aydın),2020,5,Mayıs,20
Aydın,Kuşadası,Kuşadası (Aydın),2020,5,Mayıs,252
Aydın,Nazilli,Nazilli (Aydın),2020,5,Mayıs,140
Aydın,Söke,Söke (Aydın),2020,5,Mayıs,83
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2020,5,Mayıs,68
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2020,5,Mayıs,75
Balıkesir,Bandırma,Bandırma (Balıkesir),2020,5,Mayıs,174
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2020,5,Mayıs,60
Balıkesir,Edremit,Edremit (Balıkesir),2020,5,Mayıs,227
Balıkesir,Erdek,Erdek (Balıkesir),2020,5,Mayıs,26
Balıkesir,Gömeç,Gömeç (Balıkesir),2020,5,Mayıs,46
Balıkesir,Gönen,Gönen (Balıkesir),2020,5,Mayıs,37
Balıkesir,Karesi,Karesi (Balıkesir),2020,5,Mayıs,94
Balıkesir,Marmara,Marmara (Balıkesir),2020,5,Mayıs,23
Bartın,Merkez,Merkez (Bartın),2020,5,Mayıs,83
Batman,Kozluk,Kozluk (Batman),2020,5,Mayıs,22
Batman,Merkez,Merkez (Batman),2020,5,Mayıs,202
Bayburt,Merkez,Merkez (Bayburt),2020,5,Mayıs,31
Bilecik,Bozüyük,Bozüyük (Bilecik),2020,5,Mayıs,62
Bilecik,Merkez,Merkez (Bilecik),2020,5,Mayıs,80
Bingöl,Merkez,Merkez (Bingöl),2020,5,Mayıs,54
Bitlis,Merkez,Merkez (Bitlis),2020,5,Mayıs,37
Bolu,Gerede,Gerede (Bolu),2020,5,Mayıs,22
Bolu,Merkez,Merkez (Bolu),2020,5,Mayıs,147
Burdur,Bucak,Bucak (Burdur),2020,5,Mayıs,29
Burdur,Merkez,Merkez (Burdur),2020,5,Mayıs,121
Bursa,Gemlik,Gemlik (Bursa),2020,5,Mayıs,126
Bursa,Gürsu,Gürsu (Bursa),2020,5,Mayıs,33
Bursa,İnegöl,İnegöl (Bursa),2020,5,Mayıs,153
Bursa,İznik,İznik (Bursa),2020,5,Mayıs,21
Bursa,Karacabey,Karacabey (Bursa),2020,5,Mayıs,44
Bursa,Kestel,Kestel (Bursa),2020,5,Mayıs,52
Bursa,Mudanya,Mudanya (Bursa),2020,5,Mayıs,183
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2020,5,Mayıs,67
Bursa,Nilüfer,Nilüfer (Bursa),2020,5,Mayıs,594
Bursa,Orhangazi,Orhangazi (Bursa),2020,5,Mayıs,39
Bursa,Osmangazi,Osmangazi (Bursa),2020,5,Mayıs,323
Bursa,Yıldırım,Yıldırım (Bursa),2020,5,Mayıs,167
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2020,5,Mayıs,25
Çanakkale,Biga,Biga (Çanakkale),2020,5,Mayıs,81
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2020,5,Mayıs,47
Çanakkale,Lapseki,Lapseki (Çanakkale),2020,5,Mayıs,50
Çanakkale,Merkez,Merkez (Çanakkale),2020,5,Mayıs,234
Çankırı,Merkez,Merkez (Çankırı),2020,5,Mayıs,38
Çorum,Merkez,Merkez (Çorum),2020,5,Mayıs,274
Çorum,Sungurlu,Sungurlu (Çorum),2020,5,Mayıs,25
Denizli,Merkezefendi,Merkezefendi (Denizli),2020,5,Mayıs,298
Denizli,Pamukkale,Pamukkale (Denizli),2020,5,Mayıs,226
Denizli,Sarayköy,Sarayköy (Denizli),2020,5,Mayıs,21
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2020,5,Mayıs,138
Diyarbakır,Ergani,Ergani (Diyarbakır),2020,5,Mayıs,52
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2020,5,Mayıs,483
Diyarbakır,Silvan,Silvan (Diyarbakır),2020,5,Mayıs,21
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2020,5,Mayıs,176
Düzce,Akçakoca,Akçakoca (Düzce),2020,5,Mayıs,39
Düzce,Gümüşova,Gümüşova (Düzce),2020,5,Mayıs,21
Düzce,Merkez,Merkez (Düzce),2020,5,Mayıs,169
Edirne,Enez,Enez (Edirne),2020,5,Mayıs,20
Edirne,İpsala,İpsala (Edirne),2020,5,Mayıs,23
Edirne,Keşan,Keşan (Edirne),2020,5,Mayıs,75
Edirne,Merkez,Merkez (Edirne),2020,5,Mayıs,135
Edirne,Uzunköprü,Uzunköprü (Edirne),2020,5,Mayıs,39
Elazığ,Merkez,Merkez (Elazığ),2020,5,Mayıs,423
Erzincan,Merkez,Merkez (Erzincan),2020,5,Mayıs,130
Erzurum,Aziziye,Aziziye (Erzurum),2020,5,Mayıs,67
Erzurum,Palandöken,Palandöken (Erzurum),2020,5,Mayıs,151
Erzurum,Yakutiye,Yakutiye (Erzurum),2020,5,Mayıs,165
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2020,5,Mayıs,350
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2020,5,Mayıs,388
Gaziantep,İslahiye,İslahiye (Gaziantep),2020,5,Mayıs,33
Gaziantep,Nizip,Nizip (Gaziantep),2020,5,Mayıs,117
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2020,5,Mayıs,53
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2020,5,Mayıs,584
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2020,5,Mayıs,547
Giresun,Bulancak,Bulancak (Giresun),2020,5,Mayıs,48
Giresun,Görele,Görele (Giresun),2020,5,Mayıs,25
Giresun,Merkez,Merkez (Giresun),2020,5,Mayıs,118
Giresun,Tirebolu,Tirebolu (Giresun),2020,5,Mayıs,26
Gümüşhane,Merkez,Merkez (Gümüşhane),2020,5,Mayıs,92
Hatay,Antakya,Antakya (Hatay),2020,5,Mayıs,206
Hatay,Arsuz,Arsuz (Hatay),2020,5,Mayıs,123
Hatay,Belen,Belen (Hatay),2020,5,Mayıs,38
Hatay,Defne,Defne (Hatay),2020,5,Mayıs,153
Hatay,Dörtyol,Dörtyol (Hatay),2020,5,Mayıs,95
Hatay,Hassa,Hassa (Hatay),2020,5,Mayıs,25
Hatay,İskenderun,İskenderun (Hatay),2020,5,Mayıs,222
Hatay,Kırıkhan,Kırıkhan (Hatay),2020,5,Mayıs,75
Hatay,Payas,Payas (Hatay),2020,5,Mayıs,27
Hatay,Reyhanlı,Reyhanlı (Hatay),2020,5,Mayıs,61
Hatay,Samandağ,Samandağ (Hatay),2020,5,Mayıs,40
Iğdır,Merkez,Merkez (Iğdır),2020,5,Mayıs,74
Isparta,Merkez,Merkez (Isparta),2020,5,Mayıs,214
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2020,5,Mayıs,116
İstanbul,Ataşehir,Ataşehir (İstanbul),2020,5,Mayıs,157
İstanbul,Avcılar,Avcılar (İstanbul),2020,5,Mayıs,174
İstanbul,Bağcılar,Bağcılar (İstanbul),2020,5,Mayıs,136
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2020,5,Mayıs,166
İstanbul,Bakırköy,Bakırköy (İstanbul),2020,5,Mayıs,111
İstanbul,Başakşehir,Başakşehir (İstanbul),2020,5,Mayıs,298
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2020,5,Mayıs,72
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2020,5,Mayıs,65
İstanbul,Beykoz,Beykoz (İstanbul),2020,5,Mayıs,18
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2020,5,Mayıs,703
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2020,5,Mayıs,65
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2020,5,Mayıs,216
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2020,5,Mayıs,260
İstanbul,Esenler,Esenler (İstanbul),2020,5,Mayıs,84
İstanbul,Esenyurt,Esenyurt (İstanbul),2020,5,Mayıs,956
İstanbul,Eyüpsultan,Eyüpsultan (İstanbul),2020,5,Mayıs,166
İstanbul,Fatih,Fatih (İstanbul),2020,5,Mayıs,104
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2020,5,Mayıs,171
İstanbul,Güngören,Güngören (İstanbul),2020,5,Mayıs,60
İstanbul,Kadıköy,Kadıköy (İstanbul),2020,5,Mayıs,261
İstanbul,Kağıthane,Kağıthane (İstanbul),2020,5,Mayıs,213
İstanbul,Kartal,Kartal (İstanbul),2020,5,Mayıs,301
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2020,5,Mayıs,190
İstanbul,Maltepe,Maltepe (İstanbul),2020,5,Mayıs,259
İstanbul,Pendik,Pendik (İstanbul),2020,5,Mayıs,437
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2020,5,Mayıs,378
İstanbul,Sarıyer,Sarıyer (İstanbul),2020,5,Mayıs,104
İstanbul,Şile,Şile (İstanbul),2020,5,Mayıs,59
İstanbul,Silivri,Silivri (İstanbul),2020,5,Mayıs,194
İstanbul,Şişli,Şişli (İstanbul),2020,5,Mayıs,83
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2020,5,Mayıs,119
İstanbul,Sultangazi,Sultangazi (İstanbul),2020,5,Mayıs,176
İstanbul,Tuzla,Tuzla (İstanbul),2020,5,Mayıs,244
İstanbul,Ümraniye,Ümraniye (İstanbul),2020,5,Mayıs,336
İstanbul,Üsküdar,Üsküdar (İstanbul),2020,5,Mayıs,117
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2020,5,Mayıs,48
İzmir,Aliağa,Aliağa (İzmir),2020,5,Mayıs,72
İzmir,Balçova,Balçova (İzmir),2020,5,Mayıs,47
İzmir,Bayraklı,Bayraklı (İzmir),2020,5,Mayıs,126
İzmir,Bergama,Bergama (İzmir),2020,5,Mayıs,59
İzmir,Bornova,Bornova (İzmir),2020,5,Mayıs,175
İzmir,Buca,Buca (İzmir),2020,5,Mayıs,368
İzmir,Çeşme,Çeşme (İzmir),2020,5,Mayıs,46
İzmir,Çiğli,Çiğli (İzmir),2020,5,Mayıs,292
İzmir,Dikili,Dikili (İzmir),2020,5,Mayıs,59
İzmir,Foça,Foça (İzmir),2020,5,Mayıs,56
İzmir,Gaziemir,Gaziemir (İzmir),2020,5,Mayıs,71
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2020,5,Mayıs,30
İzmir,Karabağlar,Karabağlar (İzmir),2020,5,Mayıs,225
İzmir,Karaburun,Karaburun (İzmir),2020,5,Mayıs,30
İzmir,Karşıyaka,Karşıyaka (İzmir),2020,5,Mayıs,297
İzmir,Kemalpaşa,Kemalpaşa (İzmir),2020,5,Mayıs,66
İzmir,Kiraz,Kiraz (İzmir),2020,5,Mayıs,27
İzmir,Konak,Konak (İzmir),2020,5,Mayıs,152
İzmir,Menderes,Menderes (İzmir),2020,5,Mayıs,88
İzmir,Menemen,Menemen (İzmir),2020,5,Mayıs,203
İzmir,Narlıdere,Narlıdere (İzmir),2020,5,Mayıs,21
İzmir,Ödemiş,Ödemiş (İzmir),2020,5,Mayıs,80
İzmir,Seferihisar,Seferihisar (İzmir),2020,5,Mayıs,105
İzmir,Selçuk,Selçuk (İzmir),2020,5,Mayıs,20
İzmir,Tire,Tire (İzmir),2020,5,Mayıs,45
İzmir,Torbalı,Torbalı (İzmir),2020,5,Mayıs,268
İzmir,Urla,Urla (İzmir),2020,5,Mayıs,50
Kahramanmaraş,Afşin,Afşin (Kahramanmaraş),2020,5,Mayıs,34
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2020,5,Mayıs,100
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2020,5,Mayıs,94
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2020,5,Mayıs,322
Karabük,Merkez,Merkez (Karabük),2020,5,Mayıs,99
Karabük,Safranbolu,Safranbolu (Karabük),2020,5,Mayıs,34
Karaman,Merkez,Merkez (Karaman),2020,5,Mayıs,109
Kars,Merkez,Merkez (Kars),2020,5,Mayıs,137
Kastamonu,Merkez,Merkez (Kastamonu),2020,5,Mayıs,102
Kayseri,Develi,Develi (Kayseri),2020,5,Mayıs,27
Kayseri,Kocasinan,Kocasinan (Kayseri),2020,5,Mayıs,314
Kayseri,Melikgazi,Melikgazi (Kayseri),2020,5,Mayıs,504
Kayseri,Talas,Talas (Kayseri),2020,5,Mayıs,157
Kilis,Merkez,Merkez (Kilis),2020,5,Mayıs,115
Kırıkkale,Merkez,Merkez (Kırıkkale),2020,5,Mayıs,203
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2020,5,Mayıs,101
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2020,5,Mayıs,170
Kırklareli,Merkez,Merkez (Kırklareli),2020,5,Mayıs,107
Kırklareli,Vize,Vize (Kırklareli),2020,5,Mayıs,70
Kırşehir,Kaman,Kaman (Kırşehir),2020,5,Mayıs,22
Kırşehir,Merkez,Merkez (Kırşehir),2020,5,Mayıs,134
Kocaeli,Başiskele,Başiskele (Kocaeli),2020,5,Mayıs,105
Kocaeli,Çayırova,Çayırova (Kocaeli),2020,5,Mayıs,28
Kocaeli,Darıca,Darıca (Kocaeli),2020,5,Mayıs,119
Kocaeli,Derince,Derince (Kocaeli),2020,5,Mayıs,58
Kocaeli,Gebze,Gebze (Kocaeli),2020,5,Mayıs,214
Kocaeli,Gölcük,Gölcük (Kocaeli),2020,5,Mayıs,124
Kocaeli,İzmit,İzmit (Kocaeli),2020,5,Mayıs,213
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2020,5,Mayıs,21
Kocaeli,Kartepe,Kartepe (Kocaeli),2020,5,Mayıs,121
Kocaeli,Körfez,Körfez (Kocaeli),2020,5,Mayıs,95
Konya,Akşehir,Akşehir (Konya),2020,5,Mayıs,56
Konya,Beyşehir,Beyşehir (Konya),2020,5,Mayıs,38
Konya,Ereğli,Ereğli (Konya),2020,5,Mayıs,99
Konya,Karatay,Karatay (Konya),2020,5,Mayıs,262
Konya,Meram,Meram (Konya),2020,5,Mayıs,99
Konya,Selçuklu,Selçuklu (Konya),2020,5,Mayıs,555
Konya,Seydişehir,Seydişehir (Konya),2020,5,Mayıs,45
Kütahya,Gediz,Gediz (Kütahya),2020,5,Mayıs,37
Kütahya,Merkez,Merkez (Kütahya),2020,5,Mayıs,249
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2020,5,Mayıs,28
Malatya,Battalgazi,Battalgazi (Malatya),2020,5,Mayıs,172
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2020,5,Mayıs,324
Manisa,Akhisar,Akhisar (Manisa),2020,5,Mayıs,91
Manisa,Alaşehir,Alaşehir (Manisa),2020,5,Mayıs,40
Manisa,Salihli,Salihli (Manisa),2020,5,Mayıs,129
Manisa,Saruhanlı,Saruhanlı (Manisa),2020,5,Mayıs,38
Manisa,Şehzadeler,Şehzadeler (Manisa),2020,5,Mayıs,67
Manisa,Soma,Soma (Manisa),2020,5,Mayıs,50
Manisa,Turgutlu,Turgutlu (Manisa),2020,5,Mayıs,126
Manisa,Yunusemre,Yunusemre (Manisa),2020,5,Mayıs,240
Mardin,Artuklu,Artuklu (Mardin),2020,5,Mayıs,130
Mardin,Kızıltepe,Kızıltepe (Mardin),2020,5,Mayıs,113
Mardin,Midyat,Midyat (Mardin),2020,5,Mayıs,42
Mardin,Nusaybin,Nusaybin (Mardin),2020,5,Mayıs,20
Mersin,Akdeniz,Akdeniz (Mersin),2020,5,Mayıs,116
Mersin,Anamur,Anamur (Mersin),2020,5,Mayıs,58
Mersin,Erdemli,Erdemli (Mersin),2020,5,Mayıs,249
Mersin,Mezitli,Mezitli (Mersin),2020,5,Mayıs,378
Mersin,Mut,Mut (Mersin),2020,5,Mayıs,35
Mersin,Silifke,Silifke (Mersin),2020,5,Mayıs,133
Mersin,Tarsus,Tarsus (Mersin),2020,5,Mayıs,246
Mersin,Toroslar,Toroslar (Mersin),2020,5,Mayıs,244
Mersin,Yenişehir,Yenişehir (Mersin),2020,5,Mayıs,437
Muğla,Bodrum,Bodrum (Muğla),2020,5,Mayıs,194
Muğla,Dalaman,Dalaman (Muğla),2020,5,Mayıs,72
Muğla,Datça,Datça (Muğla),2020,5,Mayıs,51
Muğla,Fethiye,Fethiye (Muğla),2020,5,Mayıs,112
Muğla,Marmaris,Marmaris (Muğla),2020,5,Mayıs,37
Muğla,Menteşe,Menteşe (Muğla),2020,5,Mayıs,59
Muğla,Milas,Milas (Muğla),2020,5,Mayıs,107
Muğla,Ortaca,Ortaca (Muğla),2020,5,Mayıs,38
Muğla,Ula,Ula (Muğla),2020,5,Mayıs,26
Muş,Merkez,Merkez (Muş),2020,5,Mayıs,84
Nevşehir,Merkez,Merkez (Nevşehir),2020,5,Mayıs,96
Nevşehir,Ürgüp,Ürgüp (Nevşehir),2020,5,Mayıs,23
Niğde,Bor,Bor (Niğde),2020,5,Mayıs,47
Niğde,Merkez,Merkez (Niğde),2020,5,Mayıs,241
Ordu,Altınordu,Altınordu (Ordu),2020,5,Mayıs,175
Ordu,Fatsa,Fatsa (Ordu),2020,5,Mayıs,104
Ordu,Ünye,Ünye (Ordu),2020,5,Mayıs,88
Osmaniye,Düziçi,Düziçi (Osmaniye),2020,5,Mayıs,35
Osmaniye,Kadirli,Kadirli (Osmaniye),2020,5,Mayıs,74
Osmaniye,Merkez,Merkez (Osmaniye),2020,5,Mayıs,191
Rize,Merkez,Merkez (Rize),2020,5,Mayıs,56
Sakarya,Adapazarı,Adapazarı (Sakarya),2020,5,Mayıs,120
Sakarya,Akyazı,Akyazı (Sakarya),2020,5,Mayıs,28
Sakarya,Arifiye,Arifiye (Sakarya),2020,5,Mayıs,25
Sakarya,Erenler,Erenler (Sakarya),2020,5,Mayıs,41
Sakarya,Hendek,Hendek (Sakarya),2020,5,Mayıs,36
Sakarya,Karasu,Karasu (Sakarya),2020,5,Mayıs,71
Sakarya,Sapanca,Sapanca (Sakarya),2020,5,Mayıs,34
Sakarya,Serdivan,Serdivan (Sakarya),2020,5,Mayıs,90
Samsun,Atakum,Atakum (Samsun),2020,5,Mayıs,312
Samsun,Bafra,Bafra (Samsun),2020,5,Mayıs,55
Samsun,Canik,Canik (Samsun),2020,5,Mayıs,46
Samsun,Çarşamba,Çarşamba (Samsun),2020,5,Mayıs,44
Samsun,İlkadım,İlkadım (Samsun),2020,5,Mayıs,191
Samsun,Tekkeköy,Tekkeköy (Samsun),2020,5,Mayıs,27
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2020,5,Mayıs,39
Şanlıurfa,Eyyübiye,Eyyübiye (Şanlıurfa),2020,5,Mayıs,53
Şanlıurfa,Haliliye,Haliliye (Şanlıurfa),2020,5,Mayıs,293
Şanlıurfa,Karaköprü,Karaköprü (Şanlıurfa),2020,5,Mayıs,405
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2020,5,Mayıs,81
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2020,5,Mayıs,65
Siirt,Kurtalan,Kurtalan (Siirt),2020,5,Mayıs,26
Siirt,Merkez,Merkez (Siirt),2020,5,Mayıs,63
Sinop,Ayancık,Ayancık (Sinop),2020,5,Mayıs,21
Sinop,Gerze,Gerze (Sinop),2020,5,Mayıs,24
Sinop,Merkez,Merkez (Sinop),2020,5,Mayıs,53
Şırnak,Cizre,Cizre (Şırnak),2020,5,Mayıs,45
Sivas,Merkez,Merkez (Sivas),2020,5,Mayıs,345
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2020,5,Mayıs,214
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2020,5,Mayıs,279
Tekirdağ,Ergene,Ergene (Tekirdağ),2020,5,Mayıs,30
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2020,5,Mayıs,82
Tekirdağ,Malkara,Malkara (Tekirdağ),2020,5,Mayıs,22
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2020,5,Mayıs,76
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2020,5,Mayıs,20
Tekirdağ,Saray,Saray (Tekirdağ),2020,5,Mayıs,23
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2020,5,Mayıs,55
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2020,5,Mayıs,225
Tokat,Erbaa,Erbaa (Tokat),2020,5,Mayıs,28
Tokat,Merkez,Merkez (Tokat),2020,5,Mayıs,162
Tokat,Turhal,Turhal (Tokat),2020,5,Mayıs,44
Tokat,Zile,Zile (Tokat),2020,5,Mayıs,27
Trabzon,Akçaabat,Akçaabat (Trabzon),2020,5,Mayıs,80
Trabzon,Ortahisar,Ortahisar (Trabzon),2020,5,Mayıs,178
Trabzon,Yomra,Yomra (Trabzon),2020,5,Mayıs,38
Uşak,Merkez,Merkez (Uşak),2020,5,Mayıs,274
Van,Erciş,Erciş (Van),2020,5,Mayıs,21
Van,İpekyolu,İpekyolu (Van),2020,5,Mayıs,192
Van,Tuşba,Tuşba (Van),2020,5,Mayıs,25
Yalova,Altınova,Altınova (Yalova),2020,5,Mayıs,29
Yalova,Armutlu,Armutlu (Yalova),2020,5,Mayıs,45
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2020,5,Mayıs,68
Yalova,Çınarcık,Çınarcık (Yalova),2020,5,Mayıs,41
Yalova,Merkez,Merkez (Yalova),2020,5,Mayıs,78
Yalova,Termal,Termal (Yalova),2020,5,Mayıs,21
Yozgat,Merkez,Merkez (Yozgat),2020,5,Mayıs,84
Yozgat,Sorgun,Sorgun (Yozgat),2020,5,Mayıs,61
Yozgat,Yerköy,Yerköy (Yozgat),2020,5,Mayıs,29
Zonguldak,Çaycuma,Çaycuma (Zonguldak),2020,5,Mayıs,21
Zonguldak,Ereğli,Ereğli (Zonguldak),2020,5,Mayıs,60
Zonguldak,Kozlu,Kozlu (Zonguldak),2020,5,Mayıs,28
Zonguldak,Merkez,Merkez (Zonguldak),2020,5,Mayıs,38
Adana,Ceyhan,Ceyhan (Adana),2020,6,Haziran,246
Adana,Çukurova,Çukurova (Adana),2020,6,Haziran,1365
Adana,Karaisalı,Karaisalı (Adana),2020,6,Haziran,28
Adana,Karataş,Karataş (Adana),2020,6,Haziran,99
Adana,Kozan,Kozan (Adana),2020,6,Haziran,186
Adana,Pozantı,Pozantı (Adana),2020,6,Haziran,72
Adana,Sarıçam,Sarıçam (Adana),2020,6,Haziran,1026
Adana,Seyhan,Seyhan (Adana),2020,6,Haziran,1584
Adana,Yumurtalık,Yumurtalık (Adana),2020,6,Haziran,90
Adana,Yüreğir,Yüreğir (Adana),2020,6,Haziran,316
Adıyaman,Besni,Besni (Adıyaman),2020,6,Haziran,205
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2020,6,Haziran,89
Adıyaman,Kahta,Kahta (Adıyaman),2020,6,Haziran,69
Adıyaman,Merkez,Merkez (Adıyaman),2020,6,Haziran,524
Afyonkarahisar,Bolvadin,Bolvadin (Afyonkarahisar),2020,6,Haziran,64
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2020,6,Haziran,73
Afyonkarahisar,Emirdağ,Emirdağ (Afyonkarahisar),2020,6,Haziran,35
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2020,6,Haziran,36
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2020,6,Haziran,966
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2020,6,Haziran,84
Afyonkarahisar,Şuhut,Şuhut (Afyonkarahisar),2020,6,Haziran,29
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2020,6,Haziran,61
Ağrı,Merkez,Merkez (Ağrı),2020,6,Haziran,122
Ağrı,Patnos,Patnos (Ağrı),2020,6,Haziran,24
Aksaray,Merkez,Merkez (Aksaray),2020,6,Haziran,925
